Date,Open,High,Low,Close,Adj Close,Volume
2019-01-02,128.77999877929688,136.72999572753906,128.67999267578125,134.3000030517578,132.09388732910156,2248400
2019-01-03,134.97000122070312,135.72999572753906,132.3000030517578,134.72999572753906,132.5167999267578,2578500
2019-01-04,137.8800048828125,139.88999938964844,135.5,139.2899932861328,137.0019073486328,2836200
2019-01-07,139.52999877929688,143.8699951171875,138.5399932861328,142.32000732421875,139.98214721679688,2262900
2019-01-08,144.42999267578125,145.4499969482422,141.5,142.1999969482422,139.86410522460938,1638700
2019-01-09,144.00999450683594,146.69000244140625,142.91000366210938,145.80999755859375,143.414794921875,1795000
2019-01-10,144.1300048828125,145.7899932861328,142.80999755859375,145.24000549316406,142.85418701171875,1858900
2019-01-11,143.8699951171875,143.97999572753906,141.2100067138672,142.24000549316406,139.90345764160156,1465900
2019-01-14,140.8800048828125,144.25,140.00999450683594,142.88999938964844,140.5427703857422,1050100
2019-01-15,144.24000549316406,145.49000549316406,142.5500030517578,143.02999877929688,140.6804656982422,1051700
2019-01-16,143.19000244140625,144.6699981689453,141.60000610351562,143.5399932861328,141.1820831298828,1674200
2019-01-17,142.1999969482422,144.02000427246094,140.6199951171875,143.27000427246094,140.9165496826172,1168600
2019-01-18,145.10000610351562,145.1699981689453,143.3300018310547,144.89999389648438,142.51976013183594,1530200
2019-01-22,143.10000610351562,143.16000366210938,139.8000030517578,139.97999572753906,137.68055725097656,1849600
2019-01-23,140.1999969482422,140.8800048828125,136.66000366210938,137.4199981689453,135.1626434326172,1747900
2019-01-24,137.0500030517578,139.47999572753906,136.7100067138672,138.30999755859375,136.0380096435547,1413600
2019-01-25,139.58999633789062,141.94000244140625,139.3699951171875,140.22999572753906,137.9264678955078,1199600
2019-01-28,138.4199981689453,140.52999877929688,137.41000366210938,139.7100067138672,137.41500854492188,1487800
2019-01-29,141.22000122070312,141.50999450683594,139.7899932861328,140.1999969482422,137.89695739746094,1059900
2019-01-30,140.85000610351562,141.97000122070312,137.8800048828125,141.50999450683594,139.18544006347656,1735200
2019-01-31,141.6300048828125,142.8800048828125,139.92999267578125,142.32000732421875,139.98214721679688,1950200
2019-02-01,142.99000549316406,144.47000122070312,141.99000549316406,143.00999450683594,140.66078186035156,1309400
2019-02-04,141.72000122070312,144.5800018310547,140.97999572753906,144.57000732421875,142.19517517089844,994300
2019-02-05,143.77000427246094,144.47000122070312,142.55999755859375,143.58999633789062,141.23126220703125,1562400
2019-02-06,142.30999755859375,143.82000732421875,141.69000244140625,141.7899932861328,139.46083068847656,1260100
2019-02-07,140.7100067138672,141.00999450683594,135.1699981689453,136.7899932861328,134.54296875,1837400
