Date,Open,High,Low,Close,Adj Close,Volume
2019-01-02,45.79999923706055,47.779998779296875,44.349998474121094,46.540000915527344,46.540000915527344,476970
2019-01-03,46.2599983215332,47.4900016784668,45.349998474121094,47.09000015258789,47.09000015258789,850480
2019-01-04,46.900001525878906,49.220001220703125,46.650001525878906,47.959999084472656,47.959999084472656,788718
2019-01-07,48.29999923706055,49.790000915527344,48.11000061035156,48.52000045776367,48.52000045776367,817277
2019-01-08,48.72999954223633,49.95000076293945,48.310001373291016,49.779998779296875,49.779998779296875,819939
2019-01-09,49.79999923706055,52.58000183105469,49.709999084472656,52.36000061035156,52.36000061035156,765981
2019-01-10,52.18000030517578,52.779998779296875,51.369998931884766,52.59000015258789,52.59000015258789,891922
2019-01-11,52.279998779296875,53.310001373291016,51.18000030517578,51.59000015258789,51.59000015258789,821782
2019-01-14,51.72999954223633,52.11000061035156,50.380001068115234,50.5099983215332,50.5099983215332,812339
2019-01-15,50.779998779296875,52.29999923706055,50.63999938964844,52.11000061035156,52.11000061035156,791527
2019-01-16,52.0,52.52000045776367,51.2599983215332,52.310001373291016,52.310001373291016,664183
2019-01-17,52.29999923706055,52.58000183105469,50.97999954223633,52.06999969482422,52.06999969482422,694182
2019-01-18,52.22999954223633,53.91999816894531,52.09000015258789,53.79999923706055,53.79999923706055,288560
2019-01-22,53.72999954223633,54.2400016784668,51.79999923706055,52.56999969482422,52.56999969482422,193099
2019-01-23,52.95000076293945,53.63999938964844,51.86000061035156,52.619998931884766,52.619998931884766,951158
2019-01-24,52.45000076293945,53.470001220703125,52.06999969482422,53.130001068115234,53.130001068115234,702866
2019-01-25,53.16999816894531,53.939998626708984,52.90999984741211,53.689998626708984,53.689998626708984,714415
2019-01-28,53.560001373291016,53.63999938964844,51.33000183105469,51.9900016784668,51.9900016784668,593385
2019-01-29,52.119998931884766,53.93000030517578,51.84000015258789,53.310001373291016,53.310001373291016,650667
2019-01-30,53.2400016784668,54.93000030517578,53.09000015258789,54.22999954223633,54.22999954223633,660527
2019-01-31,54.279998779296875,55.369998931884766,53.619998931884766,53.790000915527344,53.790000915527344,731312
2019-02-01,54.0099983215332,55.65999984741211,53.369998931884766,55.2599983215332,55.2599983215332,718650
2019-02-04,55.31999969482422,55.75,53.290000915527344,54.560001373291016,54.560001373291016,689566
