Date,Open,High,Low,Close,Adj Close,Volume
2019-01-02,57.52000045776367,58.880001068115234,57.290000915527344,58.47999954223633,57.977725982666016,803700
2019-01-03,58.34000015258789,58.47999954223633,56.939998626708984,57.29999923706055,56.807857513427734,1116800
2019-01-04,58.369998931884766,60.06999969482422,58.189998626708984,59.52000045776367,59.008792877197266,1161000
2019-01-07,59.41999816894531,59.880001068115234,59.0,59.529998779296875,59.01870346069336,1027200
2019-01-08,60.040000915527344,60.38999938964844,59.310001373291016,59.630001068115234,59.11784362792969,932500
2019-01-09,60.2599983215332,60.79999923706055,59.880001068115234,60.150001525878906,59.63338088989258,1065000
2019-01-10,59.95000076293945,60.77000045776367,59.59000015258789,60.75,60.22822570800781,839600
2019-01-11,60.060001373291016,60.650001525878906,59.779998779296875,60.470001220703125,59.95063018798828,898900
2019-01-14,59.75,60.4900016784668,59.689998626708984,60.09000015258789,59.57389831542969,1188500
2019-01-15,60.349998474121094,60.58000183105469,59.5099983215332,59.959999084472656,59.445011138916016,824200
2019-01-16,59.849998474121094,60.619998931884766,59.310001373291016,59.68000030517578,59.16741180419922,1422100
2019-01-17,59.38999938964844,61.0,59.31999969482422,60.52000045776367,60.00020217895508,1191600
2019-01-18,61.529998779296875,62.84000015258789,61.209999084472656,62.5099983215332,61.973106384277344,1836400
2019-01-22,61.810001373291016,62.369998931884766,61.2599983215332,61.75,61.21963882446289,1246900
2019-01-23,62.09000015258789,62.70000076293945,61.369998931884766,61.70000076293945,61.170066833496094,1273600
2019-01-24,61.79999923706055,62.33000183105469,61.400001525878906,62.18000030517578,61.64594650268555,858600
2019-01-25,62.63999938964844,63.84000015258789,62.59000015258789,63.77000045776367,63.222286224365234,1174000
2019-01-28,63.09000015258789,63.540000915527344,62.58000183105469,63.11000061035156,62.56795883178711,1035000
2019-01-29,63.56999969482422,63.66999816894531,62.880001068115234,62.939998626708984,62.3994140625,1438200
2019-01-30,63.529998779296875,64.25,62.7400016784668,63.93000030517578,63.380916595458984,1354800
2019-01-31,63.939998626708984,64.83000183105469,63.70000076293945,64.80000305175781,64.24343872070312,1766900
2019-02-01,64.80000305175781,65.66999816894531,64.58999633789062,65.38999938964844,64.82837677001953,1074900
2019-02-04,65.06999969482422,66.52999877929688,65.01000213623047,66.52999877929688,65.95858764648438,1181200
2019-02-05,66.44000244140625,67.26000213623047,65.93000030517578,66.7300033569336,66.15686798095703,1546000
2019-02-06,66.75,68.16999816894531,65.41000366210938,68.0199966430664,67.43577575683594,3311900
2019-02-07,67.38999938964844,67.62000274658203,64.52999877929688,65.2300033569336,64.66975402832031,3505200
2019-02-08,64.76000213623047,65.88999938964844,64.11000061035156,65.7300033569336,65.16545867919922,1716200
2019-02-11,65.79000091552734,66.13999938964844,65.05000305175781,65.7300033569336,65.16545867919922,1392000
2019-02-12,66.26000213623047,67.95999908447266,66.08999633789062,67.62999725341797,67.04914093017578,1778600
2019-02-13,67.8499984741211,69.0,67.55000305175781,68.43000030517578,67.8422622680664,1911100
2019-02-14,67.95999908447266,68.33999633789062,67.33999633789062,67.88999938964844,67.47452545166016,1094000
2019-02-15,68.41000366210938,69.05999755859375,68.06999969482422,68.72000122070312,68.29945373535156,975800
2019-02-19,68.4800033569336,71.29000091552734,68.4800033569336,71.25,70.81396484375,2067400
